"citizen","geo","time","values","iso2"
"Angola","European Union (28 countries)",2017-01-31,70,"EU28"
"Angola","Finland",2017-01-31,5,"FI"
"Angola","Norway",2017-01-31,5,"NO"
"Angola","Total",2017-01-31,80,"TOTAL"
"Argentina","European Union (28 countries)",2017-01-31,5,"EU28"
"Argentina","Total",2017-01-31,5,"TOTAL"
"Australia","Norway",2017-01-31,5,"NO"
"Australia","Total",2017-01-31,5,"TOTAL"
"Azerbaijan","Austria",2017-01-31,10,"AT"
"Azerbaijan","Belgium",2017-01-31,5,"BE"
"Azerbaijan","Germany (until 1990 former territory of the FRG)",2017-01-31,475,"DE"
"Azerbaijan","Denmark",2017-01-31,5,"DK"
"Azerbaijan","Spain",2017-01-31,5,"ES"
"Azerbaijan","European Union (28 countries)",2017-01-31,535,"EU28"
"Azerbaijan","Netherlands",2017-01-31,15,"NL"
"Azerbaijan","Sweden",2017-01-31,20,"SE"
"Azerbaijan","Total",2017-01-31,540,"TOTAL"
"Bosnia and Herzegovina","Austria",2017-01-31,5,"AT"
"Bosnia and Herzegovina","Switzerland",2017-01-31,15,"CH"
"Bosnia and Herzegovina","Germany (until 1990 former territory of the FRG)",2017-01-31,70,"DE"
"Bosnia and Herzegovina","Denmark",2017-01-31,5,"DK"
"Bosnia and Herzegovina","European Union (28 countries)",2017-01-31,110,"EU28"
"Bosnia and Herzegovina","Netherlands",2017-01-31,15,"NL"
"Bosnia and Herzegovina","Sweden",2017-01-31,15,"SE"
"Bosnia and Herzegovina","Total",2017-01-31,120,"TOTAL"
"Bangladesh","Austria",2017-01-31,15,"AT"
"Bangladesh","Bulgaria",2017-01-31,20,"BG"
"Bangladesh","Germany (until 1990 former territory of the FRG)",2017-01-31,35,"DE"
"Bangladesh","Spain",2017-01-31,10,"ES"
"Bangladesh","European Union (28 countries)",2017-01-31,95,"EU28"
"Bangladesh","Sweden",2017-01-31,10,"SE"
"Bangladesh","Total",2017-01-31,95,"TOTAL"
"Burkina Faso","Belgium",2017-01-31,10,"BE"
"Burkina Faso","Switzerland",2017-01-31,5,"CH"
"Burkina Faso","Germany (until 1990 former territory of the FRG)",2017-01-31,35,"DE"
"Burkina Faso","European Union (28 countries)",2017-01-31,45,"EU28"
"Burkina Faso","Total",2017-01-31,50,"TOTAL"
"Bahrain","Germany (until 1990 former territory of the FRG)",2017-01-31,5,"DE"
"Bahrain","European Union (28 countries)",2017-01-31,5,"EU28"
"Bahrain","Total",2017-01-31,5,"TOTAL"
"Burundi","Belgium",2017-01-31,10,"BE"
"Burundi","European Union (28 countries)",2017-01-31,20,"EU28"
"Burundi","Sweden",2017-01-31,5,"SE"
"Burundi","Total",2017-01-31,20,"TOTAL"
"Benin","Belgium",2017-01-31,5,"BE"
"Benin","Germany (until 1990 former territory of the FRG)",2017-01-31,20,"DE"
"Benin","European Union (28 countries)",2017-01-31,30,"EU28"
"Benin","Total",2017-01-31,30,"TOTAL"
"Bolivia","Spain",2017-01-31,5,"ES"
"Bolivia","European Union (28 countries)",2017-01-31,5,"EU28"
"Bolivia","Total",2017-01-31,5,"TOTAL"
"Brazil","European Union (28 countries)",2017-01-31,5,"EU28"
"Brazil","Total",2017-01-31,5,"TOTAL"
"Belarus","Belgium",2017-01-31,5,"BE"
"Belarus","Switzerland",2017-01-31,5,"CH"
"Belarus","Germany (until 1990 former territory of the FRG)",2017-01-31,25,"DE"
"Belarus","European Union (28 countries)",2017-01-31,55,"EU28"
"Belarus","Finland",2017-01-31,5,"FI"
"Belarus","Poland",2017-01-31,5,"PL"
"Belarus","Sweden",2017-01-31,10,"SE"
"Belarus","Total",2017-01-31,65,"TOTAL"
"Democratic Republic of the Congo","Austria",2017-01-31,5,"AT"
"Democratic Republic of the Congo","Belgium",2017-01-31,45,"BE"
"Democratic Republic of the Congo","Switzerland",2017-01-31,5,"CH"
"Democratic Republic of the Congo","Germany (until 1990 former territory of the FRG)",2017-01-31,20,"DE"
"Democratic Republic of the Congo","Spain",2017-01-31,5,"ES"
"Democratic Republic of the Congo","European Union (28 countries)",2017-01-31,85,"EU28"
"Democratic Republic of the Congo","Finland",2017-01-31,5,"FI"
"Democratic Republic of the Congo","Total",2017-01-31,95,"TOTAL"
"Central African Republic","Germany (until 1990 former territory of the FRG)",2017-01-31,5,"DE"
"Central African Republic","Spain",2017-01-31,5,"ES"
"Central African Republic","European Union (28 countries)",2017-01-31,5,"EU28"
"Central African Republic","Total",2017-01-31,10,"TOTAL"
"Congo","European Union (28 countries)",2017-01-31,10,"EU28"
"Congo","Netherlands",2017-01-31,5,"NL"
"Congo","Total",2017-01-31,10,"TOTAL"
"Côte d'Ivoire","Belgium",2017-01-31,15,"BE"
"Côte d'Ivoire","Switzerland",2017-01-31,50,"CH"
"Côte d'Ivoire","Germany (until 1990 former territory of the FRG)",2017-01-31,170,"DE"
"Côte d'Ivoire","Spain",2017-01-31,20,"ES"
"Côte d'Ivoire","European Union (28 countries)",2017-01-31,215,"EU28"
"Côte d'Ivoire","Netherlands",2017-01-31,5,"NL"
"Côte d'Ivoire","Total",2017-01-31,265,"TOTAL"
"Chile","European Union (28 countries)",2017-01-31,5,"EU28"
"Chile","Sweden",2017-01-31,5,"SE"
"Chile","Total",2017-01-31,5,"TOTAL"
"Cameroon","Austria",2017-01-31,5,"AT"
"Cameroon","Belgium",2017-01-31,40,"BE"
"Cameroon","Switzerland",2017-01-31,40,"CH"
"Cameroon","Germany (until 1990 former territory of the FRG)",2017-01-31,125,"DE"
"Cameroon","Spain",2017-01-31,15,"ES"
"Cameroon","European Union (28 countries)",2017-01-31,200,"EU28"
"Cameroon","Finland",2017-01-31,5,"FI"
"Cameroon","Netherlands",2017-01-31,5,"NL"
"Cameroon","Total",2017-01-31,240,"TOTAL"
"China (including Hong Kong)","Austria",2017-01-31,15,"AT"
"China (including Hong Kong)","Belgium",2017-01-31,5,"BE"
"China (including Hong Kong)","Switzerland",2017-01-31,25,"CH"
"China (including Hong Kong)","Germany (until 1990 former territory of the FRG)",2017-01-31,65,"DE"
"China (including Hong Kong)","Spain",2017-01-31,15,"ES"
"China (including Hong Kong)","European Union (28 countries)",2017-01-31,115,"EU28"
"China (including Hong Kong)","Netherlands",2017-01-31,5,"NL"
"China (including Hong Kong)","Norway",2017-01-31,5,"NO"
"China (including Hong Kong)","Sweden",2017-01-31,10,"SE"
"China (including Hong Kong)","Total",2017-01-31,145,"TOTAL"
"Colombia","Germany (until 1990 former territory of the FRG)",2017-01-31,5,"DE"
"Colombia","Spain",2017-01-31,110,"ES"
"Colombia","European Union (28 countries)",2017-01-31,125,"EU28"
"Colombia","Sweden",2017-01-31,5,"SE"
"Colombia","Total",2017-01-31,125,"TOTAL"
"Cuba","Switzerland",2017-01-31,5,"CH"
"Cuba","Germany (until 1990 former territory of the FRG)",2017-01-31,10,"DE"
"Cuba","Spain",2017-01-31,5,"ES"
"Cuba","European Union (28 countries)",2017-01-31,20,"EU28"
"Cuba","Netherlands",2017-01-31,5,"NL"
"Cuba","Total",2017-01-31,25,"TOTAL"
"Djibouti","Belgium",2017-01-31,15,"BE"
"Djibouti","European Union (28 countries)",2017-01-31,15,"EU28"
"Djibouti","Total",2017-01-31,15,"TOTAL"
"Dominican Republic","Spain",2017-01-31,10,"ES"
"Dominican Republic","European Union (28 countries)",2017-01-31,10,"EU28"
"Dominican Republic","Total",2017-01-31,10,"TOTAL"
"Algeria","Austria",2017-01-31,45,"AT"
"Algeria","Belgium",2017-01-31,15,"BE"
"Algeria","Bulgaria",2017-01-31,5,"BG"
"Algeria","Switzerland",2017-01-31,35,"CH"
"Algeria","Germany (until 1990 former territory of the FRG)",2017-01-31,220,"DE"
"Algeria","Denmark",2017-01-31,10,"DK"
"Algeria","Spain",2017-01-31,70,"ES"
"Algeria","European Union (28 countries)",2017-01-31,510,"EU28"
"Algeria","Finland",2017-01-31,5,"FI"
"Algeria","Netherlands",2017-01-31,120,"NL"
"Algeria","Sweden",2017-01-31,20,"SE"
"Algeria","Total",2017-01-31,545,"TOTAL"
"Egypt","Austria",2017-01-31,15,"AT"
"Egypt","Belgium",2017-01-31,5,"BE"
"Egypt","Germany (until 1990 former territory of the FRG)",2017-01-31,65,"DE"
"Egypt","Denmark",2017-01-31,5,"DK"
"Egypt","Spain",2017-01-31,5,"ES"
"Egypt","European Union (28 countries)",2017-01-31,125,"EU28"
"Egypt","Iceland",2017-01-31,5,"IS"
"Egypt","Netherlands",2017-01-31,15,"NL"
"Egypt","Sweden",2017-01-31,20,"SE"
"Egypt","Total",2017-01-31,130,"TOTAL"
"Eritrea","Austria",2017-01-31,5,"AT"
"Eritrea","Belgium",2017-01-31,40,"BE"
"Eritrea","Switzerland",2017-01-31,315,"CH"
"Eritrea","Germany (until 1990 former territory of the FRG)",2017-01-31,960,"DE"
"Eritrea","Denmark",2017-01-31,10,"DK"
"Eritrea","Spain",2017-01-31,45,"ES"
"Eritrea","European Union (28 countries)",2017-01-31,1290,"EU28"
"Eritrea","Netherlands",2017-01-31,195,"NL"
"Eritrea","Norway",2017-01-31,220,"NO"
"Eritrea","Sweden",2017-01-31,35,"SE"
"Eritrea","Total",2017-01-31,1830,"TOTAL"
"Ethiopia","Austria",2017-01-31,5,"AT"
"Ethiopia","Belgium",2017-01-31,5,"BE"
"Ethiopia","Switzerland",2017-01-31,30,"CH"
"Ethiopia","Germany (until 1990 former territory of the FRG)",2017-01-31,175,"DE"
"Ethiopia","European Union (28 countries)",2017-01-31,235,"EU28"
"Ethiopia","Finland",2017-01-31,5,"FI"
"Ethiopia","Netherlands",2017-01-31,15,"NL"
"Ethiopia","Norway",2017-01-31,5,"NO"
"Ethiopia","Sweden",2017-01-31,25,"SE"
"Ethiopia","Total",2017-01-31,270,"TOTAL"
"European Union (28 countries)","Austria",2017-01-31,5,"AT"
"European Union (28 countries)","European Union (28 countries)",2017-01-31,10,"EU28"
"European Union (28 countries)","Finland",2017-01-31,5,"FI"
"European Union (28 countries)","Norway",2017-01-31,5,"NO"
"European Union (28 countries)","Total",2017-01-31,20,"TOTAL"
"Extra-EU-28","Austria",2017-01-31,2030,"AT"
"Extra-EU-28","Belgium",2017-01-31,1150,"BE"
"Extra-EU-28","Bulgaria",2017-01-31,375,"BG"
"Extra-EU-28","Switzerland",2017-01-31,1490,"CH"
"Extra-EU-28","Germany (until 1990 former territory of the FRG)",2017-01-31,16055,"DE"
"Extra-EU-28","Denmark",2017-01-31,220,"DK"
"Extra-EU-28","Estonia",2017-01-31,25,"EE"
"Extra-EU-28","Spain",2017-01-31,2080,"ES"
"Extra-EU-28","European Union (28 countries)",2017-01-31,25490,"EU28"
"Extra-EU-28","Finland",2017-01-31,235,"FI"
"Extra-EU-28","Iceland",2017-01-31,65,"IS"
"Extra-EU-28","Netherlands",2017-01-31,1375,"NL"
"Extra-EU-28","Norway",2017-01-31,465,"NO"
"Extra-EU-28","Poland",2017-01-31,345,"PL"
"Extra-EU-28","Sweden",2017-01-31,1545,"SE"
"Extra-EU-28","Slovenia",2017-01-31,30,"SI"
"Extra-EU-28","Slovakia",2017-01-31,25,"SK"
"Extra-EU-28","Total",2017-01-31,27505,"TOTAL"
"Gabon","Germany (until 1990 former territory of the FRG)",2017-01-31,5,"DE"
"Gabon","European Union (28 countries)",2017-01-31,5,"EU28"
"Gabon","Total",2017-01-31,5,"TOTAL"
"Georgia","Austria",2017-01-31,10,"AT"
"Georgia","Belgium",2017-01-31,20,"BE"
"Georgia","Switzerland",2017-01-31,35,"CH"
"Georgia","Germany (until 1990 former territory of the FRG)",2017-01-31,185,"DE"
"Georgia","Estonia",2017-01-31,5,"EE"
"Georgia","European Union (28 countries)",2017-01-31,385,"EU28"
"Georgia","Finland",2017-01-31,5,"FI"
"Georgia","Netherlands",2017-01-31,75,"NL"
"Georgia","Sweden",2017-01-31,80,"SE"
"Georgia","Total",2017-01-31,420,"TOTAL"
"Ghana","Austria",2017-01-31,5,"AT"
"Ghana","Belgium",2017-01-31,5,"BE"
"Ghana","Switzerland",2017-01-31,5,"CH"
"Ghana","Germany (until 1990 former territory of the FRG)",2017-01-31,75,"DE"
"Ghana","Spain",2017-01-31,10,"ES"
"Ghana","European Union (28 countries)",2017-01-31,100,"EU28"
"Ghana","Finland",2017-01-31,5,"FI"
"Ghana","Netherlands",2017-01-31,5,"NL"
"Ghana","Total",2017-01-31,110,"TOTAL"
"Gambia, The","Austria",2017-01-31,15,"AT"
"Gambia, The","Belgium",2017-01-31,5,"BE"
"Gambia, The","Switzerland",2017-01-31,45,"CH"
"Gambia, The","Germany (until 1990 former territory of the FRG)",2017-01-31,340,"DE"
"Gambia, The","Spain",2017-01-31,30,"ES"
"Gambia, The","European Union (28 countries)",2017-01-31,425,"EU28"
"Gambia, The","Finland",2017-01-31,5,"FI"
"Gambia, The","Netherlands",2017-01-31,10,"NL"
"Gambia, The","Sweden",2017-01-31,15,"SE"
"Gambia, The","Total",2017-01-31,470,"TOTAL"
"Guinea","Austria",2017-01-31,5,"AT"
"Guinea","Belgium",2017-01-31,85,"BE"
"Guinea","Switzerland",2017-01-31,120,"CH"
"Guinea","Germany (until 1990 former territory of the FRG)",2017-01-31,410,"DE"
"Guinea","Spain",2017-01-31,35,"ES"
"Guinea","European Union (28 countries)",2017-01-31,550,"EU28"
"Guinea","Netherlands",2017-01-31,10,"NL"
"Guinea","Total",2017-01-31,670,"TOTAL"
"Guatemala","Spain",2017-01-31,5,"ES"
"Guatemala","European Union (28 countries)",2017-01-31,5,"EU28"
"Guatemala","Total",2017-01-31,5,"TOTAL"
"Guinea-Bissau","Switzerland",2017-01-31,5,"CH"
"Guinea-Bissau","Germany (until 1990 former territory of the FRG)",2017-01-31,25,"DE"
"Guinea-Bissau","European Union (28 countries)",2017-01-31,30,"EU28"
"Guinea-Bissau","Netherlands",2017-01-31,5,"NL"
"Guinea-Bissau","Total",2017-01-31,40,"TOTAL"
"Honduras","Germany (until 1990 former territory of the FRG)",2017-01-31,5,"DE"
"Honduras","Spain",2017-01-31,50,"ES"
"Honduras","European Union (28 countries)",2017-01-31,60,"EU28"
"Honduras","Total",2017-01-31,60,"TOTAL"
"Indonesia","Denmark",2017-01-31,5,"DK"
"Indonesia","European Union (28 countries)",2017-01-31,5,"EU28"
"Indonesia","Total",2017-01-31,5,"TOTAL"
"Israel","European Union (28 countries)",2017-01-31,5,"EU28"
"Israel","Total",2017-01-31,5,"TOTAL"
"India","Austria",2017-01-31,20,"AT"
"India","Switzerland",2017-01-31,5,"CH"
"India","Germany (until 1990 former territory of the FRG)",2017-01-31,145,"DE"
"India","European Union (28 countries)",2017-01-31,170,"EU28"
"India","Total",2017-01-31,175,"TOTAL"
"Iraq","Austria",2017-01-31,125,"AT"
"Iraq","Belgium",2017-01-31,50,"BE"
"Iraq","Bulgaria",2017-01-31,45,"BG"
"Iraq","Switzerland",2017-01-31,50,"CH"
"Iraq","Germany (until 1990 former territory of the FRG)",2017-01-31,1245,"DE"
"Iraq","Denmark",2017-01-31,15,"DK"
"Iraq","Spain",2017-01-31,40,"ES"
"Iraq","European Union (28 countries)",2017-01-31,1760,"EU28"
"Iraq","Finland",2017-01-31,65,"FI"
"Iraq","Iceland",2017-01-31,10,"IS"
"Iraq","Netherlands",2017-01-31,45,"NL"
"Iraq","Norway",2017-01-31,15,"NO"
"Iraq","Sweden",2017-01-31,120,"SE"
"Iraq","Slovakia",2017-01-31,5,"SK"
"Iraq","Total",2017-01-31,1830,"TOTAL"
"Iran","Austria",2017-01-31,85,"AT"
"Iran","Belgium",2017-01-31,15,"BE"
"Iran","Bulgaria",2017-01-31,10,"BG"
"Iran","Switzerland",2017-01-31,20,"CH"
"Iran","Germany (until 1990 former territory of the FRG)",2017-01-31,890,"DE"
"Iran","Denmark",2017-01-31,10,"DK"
"Iran","Spain",2017-01-31,5,"ES"
"Iran","European Union (28 countries)",2017-01-31,1140,"EU28"
"Iran","Finland",2017-01-31,5,"FI"
"Iran","Netherlands",2017-01-31,50,"NL"
"Iran","Norway",2017-01-31,20,"NO"
"Iran","Poland",2017-01-31,5,"PL"
"Iran","Sweden",2017-01-31,60,"SE"
"Iran","Slovakia",2017-01-31,5,"SK"
"Iran","Total",2017-01-31,1185,"TOTAL"
"Jamaica","Germany (until 1990 former territory of the FRG)",2017-01-31,5,"DE"
"Jamaica","European Union (28 countries)",2017-01-31,15,"EU28"
"Jamaica","Poland",2017-01-31,5,"PL"
"Jamaica","Total",2017-01-31,15,"TOTAL"
"Jordan","Austria",2017-01-31,5,"AT"
"Jordan","Germany (until 1990 former territory of the FRG)",2017-01-31,10,"DE"
"Jordan","European Union (28 countries)",2017-01-31,30,"EU28"
"Jordan","Sweden",2017-01-31,10,"SE"
"Jordan","Total",2017-01-31,30,"TOTAL"
"Japan","European Union (28 countries)",2017-01-31,5,"EU28"
"Japan","Sweden",2017-01-31,5,"SE"
"Japan","Total",2017-01-31,5,"TOTAL"
"Kenya","Germany (until 1990 former territory of the FRG)",2017-01-31,20,"DE"
"Kenya","European Union (28 countries)",2017-01-31,20,"EU28"
"Kenya","Total",2017-01-31,20,"TOTAL"
"Kyrgyzstan","Belgium",2017-01-31,15,"BE"
"Kyrgyzstan","Germany (until 1990 former territory of the FRG)",2017-01-31,5,"DE"
"Kyrgyzstan","European Union (28 countries)",2017-01-31,40,"EU28"
"Kyrgyzstan","Poland",2017-01-31,5,"PL"
"Kyrgyzstan","Sweden",2017-01-31,10,"SE"
"Kyrgyzstan","Total",2017-01-31,40,"TOTAL"
"Kazakhstan","Germany (until 1990 former territory of the FRG)",2017-01-31,15,"DE"
"Kazakhstan","European Union (28 countries)",2017-01-31,45,"EU28"
"Kazakhstan","Sweden",2017-01-31,30,"SE"
"Kazakhstan","Total",2017-01-31,45,"TOTAL"
"Lebanon","Austria",2017-01-31,5,"AT"
"Lebanon","Belgium",2017-01-31,5,"BE"
"Lebanon","Germany (until 1990 former territory of the FRG)",2017-01-31,125,"DE"
"Lebanon","Denmark",2017-01-31,5,"DK"
"Lebanon","Spain",2017-01-31,5,"ES"
"Lebanon","European Union (28 countries)",2017-01-31,165,"EU28"
"Lebanon","Netherlands",2017-01-31,5,"NL"
"Lebanon","Sweden",2017-01-31,15,"SE"
"Lebanon","Total",2017-01-31,165,"TOTAL"
"Sri Lanka","Belgium",2017-01-31,5,"BE"
"Sri Lanka","Switzerland",2017-01-31,70,"CH"
"Sri Lanka","Germany (until 1990 former territory of the FRG)",2017-01-31,55,"DE"
"Sri Lanka","Estonia",2017-01-31,5,"EE"
"Sri Lanka","European Union (28 countries)",2017-01-31,70,"EU28"
"Sri Lanka","Netherlands",2017-01-31,5,"NL"
"Sri Lanka","Total",2017-01-31,145,"TOTAL"
"Liberia","Switzerland",2017-01-31,5,"CH"
"Liberia","Germany (until 1990 former territory of the FRG)",2017-01-31,25,"DE"
"Liberia","European Union (28 countries)",2017-01-31,30,"EU28"
"Liberia","Total",2017-01-31,35,"TOTAL"
"Lithuania","Total",2017-01-31,5,"TOTAL"
"Libya","Austria",2017-01-31,25,"AT"
"Libya","Belgium",2017-01-31,5,"BE"
"Libya","Switzerland",2017-01-31,10,"CH"
"Libya","Germany (until 1990 former territory of the FRG)",2017-01-31,100,"DE"
"Libya","Denmark",2017-01-31,5,"DK"
"Libya","Spain",2017-01-31,5,"ES"
"Libya","European Union (28 countries)",2017-01-31,195,"EU28"
"Libya","Finland",2017-01-31,5,"FI"
"Libya","Netherlands",2017-01-31,40,"NL"
"Libya","Sweden",2017-01-31,5,"SE"
"Libya","Slovakia",2017-01-31,5,"SK"
"Libya","Total",2017-01-31,205,"TOTAL"
"Morocco","Austria",2017-01-31,25,"AT"
"Morocco","Belgium",2017-01-31,15,"BE"
"Morocco","Switzerland",2017-01-31,25,"CH"
"Morocco","Germany (until 1990 former territory of the FRG)",2017-01-31,180,"DE"
"Morocco","Denmark",2017-01-31,20,"DK"
"Morocco","Spain",2017-01-31,20,"ES"
"Morocco","European Union (28 countries)",2017-01-31,380,"EU28"
"Morocco","Netherlands",2017-01-31,90,"NL"
"Morocco","Norway",2017-01-31,5,"NO"
"Morocco","Sweden",2017-01-31,30,"SE"
"Morocco","Slovakia",2017-01-31,5,"SK"
"Morocco","Total",2017-01-31,410,"TOTAL"
"Moldova","Germany (until 1990 former territory of the FRG)",2017-01-31,235,"DE"
"Moldova","European Union (28 countries)",2017-01-31,245,"EU28"
"Moldova","Netherlands",2017-01-31,5,"NL"
"Moldova","Sweden",2017-01-31,5,"SE"
"Moldova","Total",2017-01-31,245,"TOTAL"
"Montenegro","Germany (until 1990 former territory of the FRG)",2017-01-31,30,"DE"
"Montenegro","European Union (28 countries)",2017-01-31,30,"EU28"
"Montenegro","Total",2017-01-31,30,"TOTAL"
"Former Yugoslav Republic of Macedonia, the","Austria",2017-01-31,5,"AT"
"Former Yugoslav Republic of Macedonia, the","Belgium",2017-01-31,10,"BE"
"Former Yugoslav Republic of Macedonia, the","Switzerland",2017-01-31,5,"CH"
"Former Yugoslav Republic of Macedonia, the","Germany (until 1990 former territory of the FRG)",2017-01-31,190,"DE"
"Former Yugoslav Republic of Macedonia, the","European Union (28 countries)",2017-01-31,225,"EU28"
"Former Yugoslav Republic of Macedonia, the","Iceland",2017-01-31,5,"IS"
"Former Yugoslav Republic of Macedonia, the","Netherlands",2017-01-31,5,"NL"
"Former Yugoslav Republic of Macedonia, the","Sweden",2017-01-31,10,"SE"
"Former Yugoslav Republic of Macedonia, the","Total",2017-01-31,235,"TOTAL"
"Mali","Belgium",2017-01-31,5,"BE"
"Mali","Switzerland",2017-01-31,15,"CH"
"Mali","Germany (until 1990 former territory of the FRG)",2017-01-31,70,"DE"
"Mali","Spain",2017-01-31,20,"ES"
"Mali","European Union (28 countries)",2017-01-31,100,"EU28"
"Mali","Netherlands",2017-01-31,5,"NL"
"Mali","Total",2017-01-31,110,"TOTAL"
"Myanmar/Burma","Germany (until 1990 former territory of the FRG)",2017-01-31,10,"DE"
"Myanmar/Burma","European Union (28 countries)",2017-01-31,10,"EU28"
"Myanmar/Burma","Total",2017-01-31,15,"TOTAL"
"Mongolia","Austria",2017-01-31,5,"AT"
"Mongolia","Germany (until 1990 former territory of the FRG)",2017-01-31,30,"DE"
"Mongolia","European Union (28 countries)",2017-01-31,50,"EU28"
"Mongolia","Sweden",2017-01-31,15,"SE"
"Mongolia","Total",2017-01-31,55,"TOTAL"
"Mauritania","Belgium",2017-01-31,5,"BE"
"Mauritania","Switzerland",2017-01-31,5,"CH"
"Mauritania","Germany (until 1990 former territory of the FRG)",2017-01-31,5,"DE"
"Mauritania","Denmark",2017-01-31,5,"DK"
"Mauritania","European Union (28 countries)",2017-01-31,20,"EU28"
"Mauritania","Total",2017-01-31,25,"TOTAL"
"Malaysia","Germany (until 1990 former territory of the FRG)",2017-01-31,5,"DE"
